time,cumDistance,velocity,soc
16-10-2023 15:44:05,1970000,85.5870787028245,0.389395745331824
16-10-2023 15:51:04,1980000,85.988229016995,0.380506134419113
16-10-2023 15:58:07,1990000,85.0892400269369,0.371064883022993
16-10-2023 16:05:06,2000000,86.0396719675599,0.360875562482831
16-10-2023 16:12:19,2010000,82.6606417239824,0.350118834709999
16-10-2023 16:19:21,2020000,85.7722596777017,0.340514778960258
16-10-2023 16:26:24,2030000,84.9431006920336,0.32901706271214
16-10-2023 16:33:20,2040000,86.8318561752391,0.316754153064465
16-10-2023 16:40:31,2050000,83.1026678663234,0.304069480228047
16-10-2023 16:47:37,2060000,84.6844574392906,0.290082087237566
16-10-2023 16:54:45,2070000,84.0609506553566,0.275690023618624
17-10-2023 08:02:03,2080000,82.6513733803081,0.388984031168745
17-10-2023 08:09:01,2090000,86.6187215898356,0.37629154307302
17-10-2023 08:15:56,2100000,86.9326999542737,0.364180401815446
17-10-2023 08:22:50,2110000,86.7523332362268,0.350563394296432
17-10-2023 08:29:49,2120000,85.8246079095508,0.339847801190739
17-10-2023 08:36:45,2130000,86.6516428967089,0.327477794347917
17-10-2023 08:43:50,2140000,84.3631452187481,0.315850445089141
17-10-2023 08:50:57,2150000,84.2169775807048,0.306856825504063
17-10-2023 08:57:52,2160000,87.2865739044421,0.297847596523232
17-10-2023 09:04:54,2170000,84.8425359423885,0.285376574949159
17-10-2023 09:12:03,2180000,83.8964779393917,0.27768880099196
17-10-2023 09:49:03,2190000,85.8279235593514,0.342164713356247
17-10-2023 09:56:10,2200000,84.2544676762097,0.335149465719203
17-10-2023 10:03:11,2210000,85.5795753733673,0.328482457294377
17-10-2023 10:10:11,2220000,85.525540613944,0.324633640472429
17-10-2023 10:17:12,2230000,85.5115273857225,0.318983794786039
17-10-2023 10:24:11,2240000,85.8173381395308,0.315977731829419
17-10-2023 10:30:59,2250000,88.533720976094,0.311149127377141
17-10-2023 10:37:49,2260000,87.7587425174712,0.304296533058929
17-10-2023 10:45:05,2270000,81.980967806064,0.297734912573485
17-10-2023 10:51:57,2280000,88.2039933331636,0.298109407341348
17-10-2023 10:58:40,2290000,89.3444542009833,0.296580066179767
17-10-2023 11:05:34,2300000,86.6161523571988,0.293209246924538
17-10-2023 11:12:25,2310000,87.6695763515899,0.289971522994386
17-10-2023 11:19:18,2320000,87.2070515613202,0.284579151989462
17-10-2023 11:26:23,2330000,84.3575552081239,0.281605230226181
17-10-2023 11:33:22,2340000,86.1350014742744,0.278729866000109
17-10-2023 11:40:26,2350000,84.6668954494068,0.276085222997336
17-10-2023 11:47:33,2360000,84.3494978045068,0.27581357474425
17-10-2023 11:54:38,2370000,84.6518467822386,0.275654645967452
17-10-2023 12:01:29,2380000,88.0786883584724,0.273224536493923
17-10-2023 12:08:35,2390000,84.1070780627663,0.268755656856809
17-10-2023 12:15:40,2400000,84.7504117559241,0.268720137425681
17-10-2023 12:22:55,2410000,82.555506500222,0.266436999548226
17-10-2023 12:29:46,2420000,88.5272314752453,0.266385822630302
17-10-2023 12:36:48,2430000,84.8954334853205,0.264133493042427
17-10-2023 12:44:00,2440000,83.1109279177152,0.261693679663343
17-10-2023 13:21:06,2450000,84.7534837826591,0.355710178053993
17-10-2023 13:28:01,2460000,87.0691175660983,0.354737389229535
17-10-2023 13:34:53,2470000,87.3665105084042,0.351339628406569
17-10-2023 13:41:40,2480000,88.7222847102968,0.34987479937931
17-10-2023 13:48:17,2490000,91.1673571234853,0.350599878674942
17-10-2023 13:54:41,2500000,94.0110125912667,0.348928122836657
17-10-2023 14:00:45,2510000,99.9789732138633,0.340836437022427
17-10-2023 14:06:22,2520000,107.835166545646,0.329083704263645
17-10-2023 14:11:54,2530000,108.341789410769,0.302137064521412
17-10-2023 14:18:14,2540000,92.2652779927061,0.301641370287296
17-10-2023 14:25:06,2550000,86.5892732798597,0.30067592610292
17-10-2023 14:32:35,2560000,79.415316385424,0.297025398222258
